"ASV","kingdom","phylum","class","order","family","genus","species","id","value","presence"
"93d4b2e523bff747db5549924a6043a9","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon01",300,1
"596db44085ac4f04aa398ec756b857c1","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella alpina","Xixon01",931,1
"fd3472a0450d25511c1d1ef1df08bb19","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","unidentified","unidentified","unidentified","Xixon01",57,1
"39ee06f25ab717dacc0e373009bbf1be","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis leptospora","Xixon01",36,1
"0f2e8cd2ad6293a5c0ed916c957873fd","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella",NA,"Xixon01",58,1
"151196f9101265e9604d47a3800bf8f6","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium rutilum","Xixon01",30,1
"2b0df00f42d416a15b5c845ed5d869ee","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium","Pseudeurotium hygrophilum","Xixon01",80,1
"fa0c0558f13606a3b154b83cb7c0ac64","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium griseo-ochraceum","Xixon01",522,1
"0979459d1fe7432809b31f007b702fac","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora","Brunneofusispora sinensis","Xixon01",23,1
"653ba38303a5e0f5abad34853e5c8d26","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium marquandii","Xixon01",33,1
"a9230855990feb47be1a2b8bdb768a20","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Xixon01",19,1
"1d7a24cd565a5f862c87f9fea4cdbc45","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium persicinum","Xixon01",51,1
"d89ae137d8f7904370bce103b7b29b35","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Acrostalagmus","Acrostalagmus luteoalbus","Xixon01",53,1
"ae56f9e581eff77b37c4af487974e8df","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella globulifera","Xixon01",20,1
"72eed5d1b9d16861651515ab13a23b41","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon01",64,1
"a35da3f077bd82ced0d3d30fd2292074","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",30,1
"7c3bab1255d0d008174da4fddeb68348","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria flavipes","Xixon01",3163,1
"37e0269cb31b73d1a2c5b08db2dd5deb","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Pseudopithomyces","Pseudopithomyces rosae","Xixon01",92,1
"91ebefb29ee2cd7e8311249d0b300375","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria macrodidyma","Xixon01",312,1
"40e133c88a8467c8b25b8be29defcc71","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon01",73,1
"1ed90bf6cb9c024686a2c5f078758f5a","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium marquandii","Xixon01",64,1
"3baaa1a55f67a004e5bdf88baecff544","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Xixon01",20,1
"42d06bbba51e4022608aed61d803a6e5","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces","unidentified","Xixon01",46,1
"276ff44bbf925d3f8a679d068c62eb3e","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",268,1
"a6208f163b9efdaf18f394bfc243c8af","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces albobiverticillius","Xixon01",493,1
"5a88f397fa2e92e3c2db067736310a2c","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium marquandii","Xixon01",158,1
"5df88103cdf16b5d87d5749015f1a9fe","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium persicinum","Xixon01",46,1
"f25dfea2f2e8a452e4043a2da10d42fb","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Xixon01",113,1
"ede79cdc34d6897c3eea51c1c15568bb","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,"Xixon01",992,1
"a7f16a00110dddc9ff99b5fad4b444a7","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","unidentified","unidentified","unidentified","Xixon01",23,1
"2a1a14b70111e14ce3a540b4dbfc6d3f","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium","Pseudeurotium hygrophilum","Xixon01",158,1
"8c86206f7414baac242599efb3fbca08","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",37,1
"e11d33a84715fae45a6dd586df933e46","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon01",641,1
"f677838d42234b7b246fd6e5ea7751f9","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Xixon01",151,1
"81b7437613ba69074c87b05ebdf96b15","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix","Gliomastix roseogrisea","Xixon01",152,1
"2db3a4c9d2ad86389ee9d49baff7662a","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Dactylonectria","Dactylonectria anthuriicola","Xixon01",584,1
"f65690a2963b22aa3cfb0116ef099573","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Sirastachys",NA,"Xixon01",36,1
"a653d4d77d0917caa228b7ff8842f4c1","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","unidentified","unidentified","Xixon01",26,1
"31710f04c1d3def7bfea4ec1a43757f0","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","Mycosphaerella tassiana","Xixon01",30,1
"5b3bdebb2009be671405e4e4944bdb7b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium fusidioides","Xixon01",13,1
"ebaace58867f27ccd192d7108473945b","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon01",246,1
"459f6115010d5e52238c51f4664f912b","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Xixon01",625,1
"e1804931bc0fa2fe5ca0ffa091901781","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","unidentified","unidentified","unidentified","Xixon01",53,1
"2b463fa082d9426f7d603ac03f5796bc","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Cylindrocarpon","unidentified","Xixon01",339,1
"0f134df764e3f0ceef1bffc08aa6a3d5","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma gibbosum","Xixon01",18,1
"fc5039ef974a609bae44bd254f2acbc4","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Xixon01",561,1
"5e29030088cfbcb128f460600b0d713e","Fungi","Ascomycota","Leotiomycetes","Helotiales","Chaetomellaceae","Pilidium",NA,"Xixon01",48,1
"e3e44bd7d42625f83a00f92594c506d9","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Dichotomopilus","Dichotomopilus indicus","Xixon01",70,1
"810c999c0549b784d5cc9fbbcc74ba12","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","unidentified","unidentified","unidentified","Xixon01",50,1
"c81138ead5fda9034aef0ba069409035","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma rhaphiolepidis","Xixon01",277,1
"4a4b309ceee7558b950b46a9418927cd","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria robusta","Xixon01",41,1
"2699add5d5b002c957a0c012da6b5f6f","Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","unidentified","Xixon01",19,1
"f9e6c2e90cd54eed887bda741e41d270","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"Xixon01",13,1
"ce698e5c756ffb88726a3a1e5f2e3777","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium persicinum","Xixon01",103,1
"e57bdf802391cd759284c85fea3710af","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria californica","Xixon01",36,1
"e633dd4efd3397f7cf1f7b56abe03ae7","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Xixon01",130,1
"e8f782b98c6932aa3d60f205dec88ccd","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",23,1
"a907f1ebcdf65d958357b81d5abe2035","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","unidentified","unidentified","unidentified","Xixon01",15,1
"b23bf2797b083b5c04743d13b7594079","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","unidentified","unidentified","unidentified","Xixon01",1166,1
"4740ac8556d9433dff14c37d15ca1fda","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chloridium","Chloridium aseptatum","Xixon01",200,1
"30875bd9be5ca3181ee9a7d901a15381","Fungi","Basidiomycota","Tremellomycetes","Holtermanniales","Holtermanniales_fam_Incertae_sedis","Holtermanniella","Holtermanniella takashimae","Xixon01",83,1
"1fbf6bd19328f30c9143e96162500621","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA,"Xixon01",112,1
"25659cf9b575c0e6fe170b0e0460abd7","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella gamsii","Xixon01",119,1
"ac5f45d7341d692f76c3b4f800e063f9","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella oratosquillae","Xixon01",1215,1
"38243fad02f1ecbeb9e13eb8043a9b53","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Thelonectria",NA,"Xixon01",112,1
"81327447affdea3bd8eea3703b76aa53","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta",NA,"Xixon01",39,1
"1545fab6c8dbaed6445ec1cab945e160","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon01",59,1
"fc55047a374e352905bfee7992204b62","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Cephalotrichum","Cephalotrichum asperulum","Xixon01",123,1
"9a0516602df81e60182daf77d00ec7a0","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Dichotomopilus","Dichotomopilus subfunicola","Xixon01",14,1
"e4f3e138ed4970333acec72b6a983765","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium furcatum","Xixon01",25,1
"f44d4accd847a2e763a74d26a591b773","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium persicinum","Xixon01",140,1
"242de4aff21be85e9fea996adac820d3","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium setigerum","Xixon01",106,1
"5b29e67afc1f82daf2f46eb574d82368","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Phialocephala","Phialocephala humicola","Xixon01",56,1
"0115813ef578d39821b680422c9acf4f","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Westerdykella",NA,"Xixon01",256,1
"579487420d29b5a04e467ada881cbf11","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenales_fam_Incertae_sedis","Arthropsis","Arthropsis hispanica","Xixon01",15,1
"60f0c18d624ad8063db0d569f86c74fb","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe impexa","Xixon01",921,1
"69f3aadee56af9a9a5c1a5fabaab36cc","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"Xixon01",141,1
"0c25ed3595bbeabf4a3e82e8f13fc08d","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","unidentified","unidentified","unidentified","Xixon01",152,1
"a685e3738d65852348b9a1f7362ae36b","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Xixon01",47,1
"75ab0adb736dc9aba4be27299a46f7de","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon01",24,1
"9c8f583227d1871007416bf45a0b5e30","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium mucidum","Xixon01",663,1
"7aac6351f1e802a632d8d1390ae298c1","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","unidentified","unidentified","unidentified","Xixon01",78,1
"0a245c5c7f2dbd6daf8bb5b63159bd32","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Sesquicillium","Sesquicillium microsporum","Xixon01",24,1
"0c3ccd981a863006b23fc8dbe7b294bb","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,"Xixon01",109,1
"0e4056b8582836642b6db1659df29044","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",463,1
"0dda6871f5a10660bc2d4fea9baf2fbf","Fungi","Ascomycota","Eurotiomycetes","Onygenales","unidentified","unidentified","unidentified","Xixon01",752,1
"246610d8b1859d4862dc226f33286c8e","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium frigidum","Xixon01",111,1
"6e95a588c577412dfd45339c85a11306","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella polygonia","Xixon01",28,1
"a7ba37d0143a19b1025eb507c0950b83","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon01",279,1
"31200759085e521566dd720adf85ec04","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",NA,"Xixon01",724,1
"2f81314579460a94d5f08b8e4cbe69a6","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","unidentified","unidentified","Xixon01",721,1
"ac5a0d0736b0c4830693e796e62df6ff","Fungi","Chytridiomycota",NA,NA,NA,NA,NA,"Xixon01",153,1
"656ecfed928079dc3707e85ce2eebbd1","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium bialowiezense","Xixon01",15,1
"387a7bdaa4f5a4bc02ce695dd3b0fb51","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces",NA,"Xixon01",574,1
"6a84a47e69adfdf25eadc915e2995810","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaeta","unidentified","Xixon01",235,1
"827705b32d928959db3dfb55f2d31639","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon01",574,1
"4df128c50f49d4e25d78afc93f599377","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium ligusticum","Xixon01",230,1
"d9ebdace9d20059cc89be99016aef772","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Xixon01",36,1
"dd4262e6d60dc8967a4114c80d828e99","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix","Gliomastix roseogrisea","Xixon01",25,1
"c1805b5d501009a19b1d6589de9b00d4","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",40,1
"8ecbbe01b660fb0d85ca9c8b8e5ad863","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","Myrmecridium schulzeri","Xixon01",16,1
"c18c362024a56360ef8ab1f47f5440d2","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Dactylaria","Dactylaria dimorphospora","Xixon01",19,1
"53b24cbcef440e565e0428f19faeac11","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinopsis","Coprinopsis lagopus","Xixon01",15,1
"7297511ec76f118be0f9753de8d817a9","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium setigerum","Xixon01",126,1
"8db60622bb1fc5588cd62d5b78c789e6","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Scedosporium","Scedosporium dehoogii","Xixon01",162,1
"ba67dd1fae338d2c212aed716043171d","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium neocrassum","Xixon01",81,1
"a7b92f5305e30f85e9665a8a0d7f6fa7","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Schwanniomyces","Schwanniomyces yamadae","Xixon01",32,1
"b02e06eb02537fef1386fd8633e0d49a","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon01",58,1
"bca2ee4f485d6e17ca79698101880e40","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Clavispora","Clavispora reshetovae","Xixon01",46,1
"11b7a75e1cbbffdb561504e71dfd74d0","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Striaticonidium","Striaticonidium synnematum","Xixon01",34,1
"2b14037fa020ca818afc68ecbbe01a55","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria",NA,"Xixon01",571,1
"ddd04b52a2b042bbb55fe6bda7fd7dc0","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Gibellulopsis","Gibellulopsis chrysanthemi","Xixon01",19,1
"a27f53c9453738c9f5bc985f806de61a","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma adspersum","Xixon01",38,1
"89b8969ac6122f14f42aae3143fd9af2","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium",NA,"Xixon01",116,1
"ab9eba407286d05739df028420282cda","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","unidentified","unidentified","Xixon01",32,1
"decf6dd64a70a9903169f0d394dc9369","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium griseo-ochraceum","Xixon01",25,1
"71ab0937829981faa0bd53d565ce43d9","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon01",15,1
"80dcd1a13d0e40b34982d85bb338708d","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Striatibotrys","Striatibotrys eucylindrospora","Xixon01",21,1
"61ac0963fa91c08849b04ac3bd38d95b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Alfaria",NA,"Xixon01",29,1
"8fdf1555fe4887638b1a348f334ab22d","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon01",165,1
"45da9cebfb25f699512eabcb125b1e43","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon01",24,1
"81c8bf2e5c135abd52c978b82d8724f5","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Xixon01",183,1
"a28822c55a53c5f4e2174b2df46511cf","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma rhaphiolepidis","Xixon01",477,1
"720513e12336972ab8ada250ad9e9752","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium","Pseudeurotium hygrophilum","Xixon01",124,1
"0c63d063edbff3d6f1d92837a07f9fa0","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",448,1
"9d45b20213132a12c571541dee83a613","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon01",58,1
"6eb2056145743355c54750bc368be47b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Fusariella","unidentified","Xixon01",19,1
"33b90ceb8955ae41e767c645b2f82543","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","unidentified","Xixon01",65,1
"baea88a71e00ef56ad86f81a931aceca","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium setigerum","Xixon01",70,1
"cdb51b7c50c6d9abe8a2a68abfce16e2","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon01",56,1
"5faf972d329730198940d2d1b3a1fdde","Fungi","Ascomycota","Leotiomycetes","Helotiales","Vibrisseaceae","Phialocephala","Phialocephala humicola","Xixon01",171,1
"fa530147b88df29182fc29527f9ef430","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma lixii","Xixon01",146,1
"8db90b13014929cc6488e7ac79866081","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon01",28,1
"f4b33750edf2605a0027f44f5abad603","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora",NA,"Xixon01",15,1
"76e7f3c06abd98f5043ed6a5b8ca2322","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon01",28,1
"4d3b107bb61b4b33f2bab91fed160a16","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium tubakii","Xixon01",91,1
"359e24938b84b0a9961fe55cfe853772","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma rhaphiolepidis","Xixon01",16,1
"dbf33caddb2454314c7f6c4ed3e83199","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis mosseae","Xixon01",270,1
"503d92703db5690d855f1102791efd4d","Fungi","Ascomycota","Eurotiomycetes","Onygenales","unidentified","unidentified","unidentified","Xixon01",354,1
"789c5531b13d48497d11eceadf569ed1","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","unidentified","Xixon01",341,1
"ed28bfe7a584c2b864bd8adbe8951b05","Fungi","Chytridiomycota",NA,NA,NA,NA,NA,"Xixon01",233,1
"92d3e1a2b2a5e09173787d4f39e4a9d8","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae",NA,NA,"Xixon01",38,1
"4ddf61f21f8c44473287d8af624d0edb","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia persica","Xixon01",68,1
"f60e9c0d8dfbdbfada011baf7b2b0101","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Lacrymaria","Lacrymaria lacrymabunda","Xixon01",20,1
"44aeb6851c918cd38383d71b8765251e","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Apodus","Apodus deciduus","Xixon01",325,1
"c506efb89f25e6f53c189aaf210012f5","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium nepalense","Xixon01",16,1
"12b6efee47270cca638cf616c67b8dee","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Dictyosporiaceae","Dictyosporium","Dictyosporium toruloides","Xixon01",16,1
"b8b8e052f20a14db61de33b8382e1e1a","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","unidentified","Xixon01",208,1
"19bcf9269cdd42be8878678e9cb4efac","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia flanaganii","Xixon01",40,1
"f59dc77ad006c87f3d3fc7cc71f6c53b","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces","unidentified","Xixon01",291,1
"4830d5f63f47b23b0ac62927ee560031","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon01",53,1
"cb19b58ed7d94f40a724c70358929847","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","Preussia terricola","Xixon01",17,1
"4d645d7238cd2e0619246e790a8a3845","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium","Microdochium paspali","Xixon01",39,1
"f00ff3fbad5275a3343cf397e45a3c05","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon01",14,1
"bdeeb48ce419a60c2f7ca9f47d2489b8","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon01",15,1
"4a3dd1062b2cc3806ba6bc8e46bf5cfe","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","unidentified","Xixon01",14,1
"4d346c3d62b559fb8d481368f0c33015","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Lophotrichus","Lophotrichus fimeti","Xixon01",33,1
"66aceda0c5cae5a5b8703daa4120073c","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Trichophaeopsis","unidentified","Xixon01",34,1
"1939fed416efdd9b9185e82b743b5150","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria",NA,"Xixon01",273,1
"1449307a8dff88a7e20928cb2c52b2c9","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Pseudallescheria","Pseudallescheria angusta","Xixon01",68,1
"b6da893b4144c45c4cf3c2c8ff703dd3","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Volutella","Volutella ciliata","Xixon01",57,1
"e0ec2365401cdbfc919f2e1773cada07","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium atrosanguineum","Xixon01",22,1
"33b49af96192bf5afaf1c0cbe3bf1df2","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetales_fam_Incertae_sedis","Candida","Candida vartiovaarae","Xixon01",13,1
"4268bcd16b2adbb580b10768a226ff75","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis geosporum","Xixon01",253,1
"df4a78b0799a2fac4c52eca33ec15c63","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","unidentified","unidentified","unidentified","Xixon01",54,1
"2cd5a9d3b5a4b68dc1ebbb4c754dd473","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Xixon01",174,1
"a49e770cc9527d7eab8c055245f25912","Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified","unidentified","Xixon01",244,1
